Date,Open,High,Low,Close,Adj Close,Volume
9-Nov-18,146.75,147.76,144.07,144.96,144.52,"17,326,900"
8-Nov-18,150.49,150.94,146.74,147.87,147.43,"24,145,800"
7-Nov-18,151.57,153.01,149.83,151.53,151.08,"21,877,400"
6-Nov-18,149.31,150.97,148,149.94,149.49,"16,667,100"
5-Nov-18,150.1,150.19,147.44,148.68,148.23,"15,971,200"
2-Nov-18,151.8,154.13,148.96,150.35,149.9,"24,708,700"
1-Nov-18,151.52,152.75,149.35,151.75,151.29,"25,640,800"
31-Oct-18,155,156.4,148.96,151.79,151.33,"60,101,300"
30-Oct-18,139.94,146.64,139.74,146.22,145.78,"50,528,300"
29-Oct-18,148.5,148.83,139.03,142.09,141.66,"31,336,800"
26-Oct-18,145.82,149,143.8,145.37,144.93,"31,303,300"
25-Oct-18,147.73,152.21,147,150.95,150.5,"22,105,700"
24-Oct-18,154.28,154.65,145.6,146.04,145.6,"27,744,600"
23-Oct-18,151.22,154.77,150.85,154.39,153.93,"19,095,000"
22-Oct-18,154.76,157.34,154.46,154.78,154.32,"15,424,700"
19-Oct-18,155.86,157.35,153.55,154.05,153.59,"19,761,300"
18-Oct-18,158.51,158.66,153.28,154.92,154.45,"21,675,100"
17-Oct-18,159.56,160.49,157.95,159.42,158.94,"17,592,000"
16-Oct-18,155.4,159.46,155.01,158.78,158.3,"19,180,100"
15-Oct-18,153.32,155.57,152.55,153.52,153.06,"15,433,500"
12-Oct-18,156.73,156.89,151.3,153.74,153.28,"25,293,500"
11-Oct-18,150.13,154.81,149.16,153.35,152.89,"35,338,900"
10-Oct-18,156.82,157.69,151.31,151.38,150.93,"30,610,000"
9-Oct-18,157.69,160.59,157.42,157.9,157.43,"18,844,400"
8-Oct-18,155.54,158.34,154.39,157.25,156.78,"24,046,000"
5-Oct-18,159.21,160.9,156.2,157.33,156.86,"25,744,000"
4-Oct-18,161.46,161.46,157.35,158.85,158.37,"25,739,600"
3-Oct-18,160,163.66,159.53,162.43,161.94,"23,109,500"
2-Oct-18,161.58,162.28,158.67,159.33,158.85,"36,031,000"
1-Oct-18,163.03,165.88,161.26,162.44,161.95,"26,407,700"
28-Sep-18,168.33,168.79,162.56,164.46,163.97,"34,265,600"
27-Sep-18,167.55,171.77,167.21,168.84,168.33,"27,266,900"
26-Sep-18,164.3,169.3,164.21,166.95,166.45,"25,252,200"
25-Sep-18,161.99,165.59,161.15,164.91,164.41,"27,622,800"
24-Sep-18,161.03,165.7,160.88,165.41,164.91,"19,222,800"
21-Sep-18,166.64,167.25,162.81,162.93,162.44,"45,994,800"
20-Sep-18,164.5,166.45,164.47,166.02,165.52,"18,936,000"
19-Sep-18,160.08,163.44,159.48,163.06,162.57,"19,629,000"
18-Sep-18,159.39,161.76,158.87,160.3,159.82,"22,465,200"
17-Sep-18,161.92,162.06,159.77,160.58,160.1,"21,005,300"
14-Sep-18,161.72,162.84,160.34,162.32,161.83,"21,770,400"
13-Sep-18,162,163.32,160.86,161.36,160.88,"25,453,800"
12-Sep-18,163.25,164.49,161.8,162,161.51,"24,078,100"
11-Sep-18,163.94,167.19,163.72,165.94,165.44,"20,457,100"
10-Sep-18,163.51,165.01,162.16,164.18,163.69,"20,197,700"
7-Sep-18,160.31,164.63,160.16,163.04,162.55,"24,300,600"
6-Sep-18,166.98,166.98,160,162.53,162.04,"41,514,800"
5-Sep-18,169.49,171.13,166.67,167.18,166.68,"31,226,700"
4-Sep-18,173.5,173.89,168.8,171.16,170.65,"29,809,000"
31-Aug-18,177.15,177.62,174.98,175.73,175.2,"18,065,200"
30-Aug-18,175.9,179.79,175.7,177.64,177.11,"24,216,500"
29-Aug-18,176.3,176.79,174.75,175.9,175.37,"18,494,100"
28-Aug-18,178.1,178.24,175.83,176.26,175.73,"15,910,700"
27-Aug-18,175.99,178.67,175.79,177.46,176.93,"17,921,900"
24-Aug-18,173.7,174.82,172.92,174.65,174.13,"14,631,600"
23-Aug-18,173.09,175.55,172.83,172.9,172.38,"18,053,600"
22-Aug-18,172.21,174.24,172.13,173.64,173.12,"16,894,100"
21-Aug-18,172.81,174.17,171.39,172.62,172.1,"19,578,500"
20-Aug-18,174.04,174.57,170.91,172.5,171.98,"21,518,000"
17-Aug-18,174.5,176.22,172.04,173.8,173.28,"24,893,200"
16-Aug-18,180.42,180.5,174.01,174.7,174.18,"31,351,800"
15-Aug-18,179.34,180.87,174.78,179.53,178.99,"33,020,200"
14-Aug-18,180.71,181.99,178.62,181.11,180.57,"19,102,000"
13-Aug-18,180.1,182.61,178.9,180.05,179.51,"17,423,300"
10-Aug-18,182.04,182.1,179.42,180.26,179.72,"21,500,400"
9-Aug-18,185.85,186.57,182.48,183.09,182.54,"19,732,100"
8-Aug-18,184.75,186.85,183.76,185.18,184.62,"22,205,200"
7-Aug-18,186.5,188.3,183.72,183.81,183.26,"33,398,600"
6-Aug-18,178.97,185.79,178.38,185.69,185.13,"49,716,200"
3-Aug-18,177.69,178.85,176.15,177.78,177.25,"24,763,400"
2-Aug-18,170.68,176.79,170.27,176.37,175.84,"32,400,000"
1-Aug-18,173.93,175.08,170.9,171.65,171.13,"34,042,100"
31-Jul-18,170.67,174.24,170,172.58,172.06,"40,356,500"
30-Jul-18,175.3,175.3,166.56,171.06,170.55,"65,280,800"
27-Jul-18,179.87,179.93,173,174.89,174.37,"60,073,700"
26-Jul-18,174.89,180.13,173.75,176.26,175.73,"169,803,700"
25-Jul-18,215.72,218.62,214.27,217.5,216.85,"58,954,200"
24-Jul-18,215.11,216.2,212.6,214.67,214.03,"28,468,700"
23-Jul-18,210.58,211.62,208.8,210.91,210.28,"16,732,000"
20-Jul-18,208.85,211.5,208.5,209.94,209.31,"16,163,900"
19-Jul-18,208.77,209.99,207.76,208.09,207.47,"11,350,400"
18-Jul-18,209.82,210.99,208.44,209.36,208.73,"15,334,900"
17-Jul-18,204.9,210.46,204.84,209.99,209.36,"15,349,900"
16-Jul-18,207.5,208.72,206.84,207.23,206.61,"11,078,200"
13-Jul-18,207.81,208.43,206.45,207.32,206.7,"11,486,800"
12-Jul-18,203.43,207.08,203.19,206.92,206.3,"15,454,700"
11-Jul-18,202.22,204.5,201.75,202.54,201.93,"12,927,400"
10-Jul-18,204.5,204.91,202.26,203.54,202.93,"13,190,100"
9-Jul-18,204.93,205.8,202.12,204.74,204.13,"18,149,400"
6-Jul-18,198.45,203.64,197.7,203.23,202.62,"19,740,100"
5-Jul-18,194.74,198.65,194.03,198.45,197.85,"19,684,200"
3-Jul-18,194.55,195.4,192.52,192.73,192.15,"13,489,500"
2-Jul-18,193.37,197.45,192.22,197.36,196.77,"13,961,600"
29-Jun-18,197.32,197.6,193.96,194.32,193.74,"15,811,600"
28-Jun-18,195.18,197.34,193.26,196.23,195.64,"18,172,400"
27-Jun-18,199.18,200.75,195.8,195.84,195.25,"18,734,400"
26-Jun-18,197.6,199.1,196.23,199,198.4,"17,897,600"
25-Jun-18,200,200,193.11,196.35,195.76,"25,275,100"
22-Jun-18,201.16,202.24,199.31,201.74,201.13,"17,420,200"
21-Jun-18,202.76,203.39,200.09,201.5,200.9,"19,045,700"
20-Jun-18,199.1,203.55,198.81,202,201.39,"28,230,900"
19-Jun-18,196.24,197.96,193.79,197.49,196.9,"19,994,000"
18-Jun-18,194.8,199.58,194.13,198.31,197.71,"16,826,000"
15-Jun-18,195.79,197.07,194.64,195.85,195.26,"21,860,900"
14-Jun-18,193.1,197.28,192.91,196.81,196.22,"19,120,900"
13-Jun-18,192.74,194.5,191.91,192.41,191.83,"15,853,800"
12-Jun-18,192.17,193.28,191.56,192.4,191.82,"11,562,700"
11-Jun-18,188.81,192.6,188.8,191.54,190.97,"12,928,900"
8-Jun-18,187.53,189.48,186.43,189.1,188.53,"12,677,100"
7-Jun-18,190.75,190.97,186.77,188.18,187.62,"21,503,200"
6-Jun-18,191.03,192.53,189.11,191.34,190.77,"22,558,900"
5-Jun-18,194.3,195,192.62,192.94,192.36,"15,544,300"
4-Jun-18,191.84,193.98,191.47,193.28,192.7,"18,939,800"
1-Jun-18,193.07,194.55,192.07,193.99,193.41,"17,307,200"
31-May-18,187.87,192.72,187.48,191.78,191.2,"30,782,600"
30-May-18,186.54,188,185.25,187.67,187.11,"13,736,900"
29-May-18,184.34,186.81,183.71,185.74,185.18,"16,398,900"
25-May-18,186.02,186.33,184.45,184.92,184.36,"10,965,100"
24-May-18,185.88,186.8,185.03,185.93,185.37,"12,354,700"
23-May-18,182.5,186.91,182.18,186.9,186.34,"16,628,100"
22-May-18,184.93,185.42,183.43,183.8,183.25,"12,731,400"
21-May-18,183.77,185.3,183.13,184.49,183.94,"13,532,900"
18-May-18,183.49,184.19,182.61,182.68,182.13,"13,130,500"
17-May-18,182.68,184.06,182.22,183.76,183.21,"14,840,700"
16-May-18,183.7,184.32,182.66,183.2,182.65,"16,975,500"
15-May-18,184.88,185.29,183.2,184.32,183.77,"15,429,400"
14-May-18,187.71,187.86,186.2,186.64,186.08,"15,646,700"
11-May-18,184.85,188.32,184.18,186.99,186.43,"21,207,800"
10-May-18,183.15,186.13,182.5,185.53,184.97,"21,071,400"
9-May-18,179.67,183.01,178.78,182.66,182.11,"23,282,800"
8-May-18,178.25,179.04,177.11,178.92,178.38,"15,577,200"
7-May-18,177.35,179.5,177.17,177.97,177.44,"18,697,200"
4-May-18,173.08,176.98,173.06,176.61,176.08,"17,677,800"
3-May-18,175.13,176.12,172.12,174.02,173.5,"24,026,100"
2-May-18,174.25,178.08,174.2,176.07,175.54,"30,424,500"
1-May-18,172,174.02,170.23,173.86,173.34,"26,025,900"
30-Apr-18,173.79,175.72,171.71,172,171.48,"20,750,500"
27-Apr-18,176.81,177.1,172.6,173.59,173.07,"29,804,700"
26-Apr-18,173.22,176.27,170.8,174.16,173.64,"77,556,900"
25-Apr-18,160.14,161.06,156.19,159.69,159.21,"41,083,600"
24-Apr-18,165.43,166.1,158.19,159.69,159.21,"35,079,900"
23-Apr-18,167.27,168.45,165.09,165.84,165.34,"23,088,100"
20-Apr-18,167.79,168.43,165.81,166.28,165.78,"19,119,400"
19-Apr-18,166.2,168.33,165.2,168.1,167.6,"22,235,000"
18-Apr-18,166.88,168.12,165.77,166.36,165.86,"20,969,600"
17-Apr-18,165.83,169,165.66,168.66,168.15,"22,743,000"
16-Apr-18,165.72,165.78,163.39,164.83,164.34,"18,119,400"
13-Apr-18,164.58,165.7,163.77,164.52,164.03,"19,990,600"
12-Apr-18,166.98,167.45,163.1,163.87,163.38,"38,263,000"
11-Apr-18,165.36,168.65,163.25,166.32,165.82,"56,144,600"
10-Apr-18,157.93,165.98,157.01,165.04,164.54,"57,889,300"
9-Apr-18,157.82,160.53,156.04,157.93,157.46,"34,915,200"
6-Apr-18,157.73,161.42,156.81,157.2,156.73,"41,644,800"
5-Apr-18,161.56,161.57,156.65,159.34,158.86,"41,449,600"
4-Apr-18,152.03,155.56,150.51,155.1,154.63,"49,885,600"
3-Apr-18,156.55,157.39,150.81,156.11,155.64,"42,543,900"
2-Apr-18,157.81,159.2,154.11,155.39,154.92,"36,796,000"
29-Mar-18,155.15,161.42,154.14,159.79,159.31,"59,434,300"
28-Mar-18,151.65,155.88,150.8,153.03,152.57,"60,029,200"
27-Mar-18,156.31,162.85,150.75,152.22,151.76,"79,117,000"
26-Mar-18,160.82,161.1,149.02,160.06,159.58,"126,116,600"
23-Mar-18,165.44,166.6,159.02,159.39,158.91,"53,609,700"
22-Mar-18,166.13,170.27,163.72,164.89,164.4,"73,743,000"
21-Mar-18,164.8,173.4,163.3,169.39,168.88,"106,598,800"
20-Mar-18,167.47,170.2,161.95,168.15,167.65,"129,851,800"
19-Mar-18,177.01,177.17,170.06,172.56,172.04,"88,140,100"
16-Mar-18,184.49,185.33,183.41,185.09,184.53,"24,403,400"
15-Mar-18,183.24,184,182.19,183.86,183.31,"15,614,300"
14-Mar-18,182.6,184.25,181.85,184.19,183.64,"16,821,700"
13-Mar-18,185.61,185.99,181.11,181.88,181.33,"18,067,500"
12-Mar-18,185.23,186.1,184.22,184.76,184.21,"15,301,200"
9-Mar-18,183.91,185.51,183.21,185.23,184.67,"18,526,300"
8-Mar-18,183.56,184.4,181.45,182.34,181.79,"17,225,900"
7-Mar-18,178.74,183.82,178.07,183.71,183.16,"19,097,300"
6-Mar-18,181.78,182.38,179.11,179.78,179.24,"15,086,800"
5-Mar-18,176.2,181.15,175.89,180.4,179.86,"16,189,300"
2-Mar-18,173.29,177.11,172.99,176.62,176.09,"20,025,900"
1-Mar-18,179.01,180.12,174.41,175.94,175.41,"23,201,600"
28-Feb-18,182.3,182.88,178.14,178.32,177.78,"18,783,000"
27-Feb-18,184.45,184.7,181.46,181.46,180.92,"15,849,800"
26-Feb-18,184.58,185.66,183.22,184.93,184.37,"17,599,700"
23-Feb-18,179.9,183.39,179.51,183.29,182.74,"19,007,300"
22-Feb-18,178.7,180.21,177.41,178.99,178.45,"18,464,200"
21-Feb-18,176.71,181.27,176.4,177.91,177.38,"23,200,800"
20-Feb-18,175.77,177.95,175.11,176.01,175.48,"21,204,900"
16-Feb-18,178.99,179.88,176.3,177.36,176.83,"20,645,300"
15-Feb-18,180.5,180.5,176.84,179.96,179.42,"20,922,100"
14-Feb-18,173.45,179.81,173.21,179.52,178.98,"28,929,700"
13-Feb-18,175.62,175.97,173.1,173.15,172.63,"21,809,400"
12-Feb-18,177.06,177.55,171.84,176.41,175.88,"32,092,100"
9-Feb-18,174.76,176.9,167.18,176.11,175.58,"39,887,600"
8-Feb-18,181.01,181.84,171.48,171.58,171.06,"38,478,300"
7-Feb-18,184.15,185.08,179.95,180.18,179.64,"27,601,900"
6-Feb-18,178.57,185.77,177.74,185.31,184.75,"37,758,500"
5-Feb-18,186.93,190.61,180.61,181.26,180.72,"33,128,200"
2-Feb-18,192.04,194.21,189.98,190.28,189.71,"26,677,500"
1-Feb-18,188.22,195.32,187.89,193.09,192.51,"54,211,300"
31-Jan-18,188.37,189.83,185.22,186.89,186.33,"43,275,100"
30-Jan-18,187.62,188.18,181.84,187.12,186.56,"20,858,600"
29-Jan-18,188.75,188.84,185.63,185.98,185.42,"20,453,200"
26-Jan-18,187.75,190,186.81,190,189.43,"17,759,200"
25-Jan-18,187.95,188.62,186.6,187.48,186.92,"17,377,700"
24-Jan-18,189.89,190.66,186.52,186.55,185.99,"24,334,500"
23-Jan-18,186.05,189.55,185.55,189.35,188.78,"25,678,800"
22-Jan-18,180.8,185.39,180.41,185.37,184.81,"21,059,500"
19-Jan-18,180.85,182.37,180.17,181.29,180.75,"26,826,500"
18-Jan-18,178.13,180.98,177.08,179.8,179.26,"23,304,900"
17-Jan-18,179.26,179.32,175.8,177.6,177.07,"27,992,400"
16-Jan-18,181.5,181.75,178.04,178.39,177.85,"36,183,800"
12-Jan-18,178.06,181.48,177.4,179.37,178.83,"77,551,300"
11-Jan-18,188.4,188.4,187.38,187.77,187.21,"9,588,600"
10-Jan-18,186.94,187.89,185.63,187.84,187.28,"10,529,900"
9-Jan-18,188.7,188.8,187.1,187.87,187.31,"12,393,100"
8-Jan-18,187.2,188.9,186.33,188.28,187.71,"17,994,700"
5-Jan-18,185.59,186.9,184.93,186.85,186.29,"13,574,500"
4-Jan-18,184.9,186.21,184.1,184.33,183.78,"13,880,900"
3-Jan-18,181.88,184.78,181.33,184.67,184.12,"16,886,600"
2-Jan-18,177.68,181.58,177.55,181.42,180.88,"18,151,900"
