Date,Open,High,Low,Close,Adj Close,Volume
4-Sep-18,117.76,118.81,117.55,118.38,106.89,"926,400"
31-Aug-18,120.11,120.83,119.39,119.74,108.12,"443,700"
30-Aug-18,121.07,121.89,120.87,121.23,109.47,"716,300"
29-Aug-18,122.1,122.46,121.92,122.05,110.21,"1,498,900"
28-Aug-18,122.5,122.51,121.82,122.03,110.19,"493,800"
27-Aug-18,121.67,122.38,121.32,122.21,110.35,"394,800"
24-Aug-18,120.25,120.94,119.92,120.9,109.17,"324,600"
23-Aug-18,119.74,120.16,119.11,119.29,107.72,"525,500"
22-Aug-18,119.06,119.1,118.45,119.08,107.53,"829,900"
21-Aug-18,118.15,118.21,117.58,117.98,106.53,"426,100"
20-Aug-18,117.73,117.89,117.14,117.7,106.28,"748,300"
17-Aug-18,115.48,116.93,115.38,116.9,105.56,"468,700"
16-Aug-18,115.54,116.78,115.26,116.08,104.82,"877,900"
15-Aug-18,112.88,113.35,112.12,113.22,102.24,"1,340,500"
14-Aug-18,114.52,114.66,113.42,114.17,103.09,"690,300"
13-Aug-18,114.47,114.9,113.83,114.1,103.03,"635,900"
10-Aug-18,112.26,113.31,112.22,112.86,101.91,"820,000"
9-Aug-18,116.29,116.51,115.54,115.69,104.47,"457,500"
8-Aug-18,116.02,116.47,115.78,116.02,104.76,"330,400"
7-Aug-18,115.98,116,115.12,115.59,104.38,"321,900"
6-Aug-18,115,115.66,114.63,115.24,104.06,"290,500"
3-Aug-18,115.49,115.78,114.81,115.71,104.48,"448,600"
2-Aug-18,114.88,115.57,114.79,115.57,104.36,"751,100"
1-Aug-18,116.33,116.52,115.75,115.95,104.7,"1,039,400"
31-Jul-18,116.89,117.11,115.79,116.04,104.78,"1,363,500"
30-Jul-18,119.02,119.08,116.73,116.77,105.44,"708,400"
27-Jul-18,120.94,120.94,118.93,119.05,107.5,"794,200"
26-Jul-18,119.57,120.51,119.37,119.7,108.09,"952,700"
25-Jul-18,118.11,119.48,117.49,119.27,107.7,"645,300"
24-Jul-18,118.6,118.68,116.9,117.38,105.99,"738,400"
23-Jul-18,117.14,117.14,116.33,116.81,105.48,"715,800"
20-Jul-18,117.05,117.32,116.18,116.4,105.11,"1,451,300"
19-Jul-18,118.08,118.77,116.88,117.41,106.02,"1,390,500"
18-Jul-18,121.65,122.74,121.27,121.96,110.13,"1,738,900"
17-Jul-18,119.72,121.91,119.68,121.64,109.84,"741,700"
16-Jul-18,120.07,120.8,120.06,120.57,108.87,"1,450,800"
