Date,Open,High,Low,Close,Adj Close,Volume
9-Aug-18,48.27,48.71,48.27,48.54,44.1,"14,708,000"
8-Aug-18,48.42,48.62,48.26,48.39,43.97,"10,849,400"
7-Aug-18,48.94,48.95,48.47,48.48,44.05,"11,608,000"
6-Aug-18,48.29,48.76,48.22,48.67,44.22,"13,529,300"
3-Aug-18,47.92,48.48,47.9,48.47,44.04,"14,295,800"
2-Aug-18,47.04,48.07,46.63,47.9,43.52,"14,227,400"
1-Aug-18,47.91,48.22,47.15,47.35,43.02,"22,933,600"
31-Jul-18,47.9,48.08,47.39,47.68,43.32,"18,808,100"
30-Jul-18,48.58,48.58,47.46,47.73,43.37,"20,167,300"
27-Jul-18,48.99,49.12,48.38,48.63,44.19,"14,856,100"
26-Jul-18,48.85,49.17,48.76,48.87,44.4,"15,229,900"
25-Jul-18,48.52,48.97,48.5,48.95,44.48,"16,354,900"
24-Jul-18,48.75,49.1,48.56,48.67,44.22,"19,885,500"
23-Jul-18,48.62,48.67,48.05,48.67,44.22,"17,990,200"
20-Jul-18,48.49,48.71,48.36,48.52,44.09,"17,232,900"
19-Jul-18,48.4,48.72,48.21,48.44,44.01,"16,656,500"
18-Jul-18,48.79,49,48.4,48.64,44.19,"19,234,700"
17-Jul-18,48.29,48.99,48.15,48.9,44.43,"18,823,100"
16-Jul-18,48.62,48.62,47.95,48.46,44.03,"22,949,600"
13-Jul-18,47.97,48.81,47.83,48.63,44.01,"25,771,400"
12-Jul-18,47.79,48.2,47.75,48.15,43.58,"24,857,900"
11-Jul-18,46.82,47.76,46.71,47.64,43.12,"22,802,600"
10-Jul-18,46.83,47.36,46.68,46.99,42.53,"27,422,000"
9-Jul-18,46.13,46.79,46.06,46.73,42.29,"25,125,700"
6-Jul-18,45.46,46.19,45.27,46,41.63,"20,764,300"
5-Jul-18,45.15,45.47,44.99,45.41,41.1,"21,916,200"
3-Jul-18,44.99,44.99,44.52,44.72,40.47,"16,783,300"
2-Jul-18,43.96,44.97,43.77,44.95,40.68,"20,655,500"
29-Jun-18,44.04,44.53,43.75,44.06,39.88,"22,144,900"
28-Jun-18,43.51,44.02,43.36,43.84,39.68,"20,918,400"
27-Jun-18,44.57,44.74,43.44,43.45,39.32,"26,360,100"
26-Jun-18,44.46,44.85,44.37,44.41,40.19,"20,717,500"
25-Jun-18,43.57,44.47,43.49,44.28,40.08,"24,640,500"
22-Jun-18,43.2,44.3,43.16,44.1,39.91,"29,735,100"
21-Jun-18,43.18,43.84,42.98,43.1,39.01,"32,635,100"
20-Jun-18,43.51,44.79,42.57,42.82,38.75,"59,129,000"
19-Jun-18,45.84,46.41,45.77,46.27,41.88,"22,764,900"
18-Jun-18,45.82,46.6,45.46,46.52,42.1,"21,474,100"
15-Jun-18,45.87,46.49,45.19,46.28,41.89,"28,120,400"
14-Jun-18,47.01,47.02,45.66,45.9,41.54,"37,001,300"
13-Jun-18,48.11,48.67,48.09,48.27,43.69,"18,053,300"
12-Jun-18,48.21,48.59,48.16,48.45,43.85,"14,713,600"
11-Jun-18,48.15,48.39,47.97,48.19,43.61,"12,521,100"
8-Jun-18,47.41,48.38,47.41,48.18,43.61,"14,515,400"
7-Jun-18,47.93,48.03,47.42,47.68,43.15,"13,714,100"
6-Jun-18,47.42,47.81,47.1,47.75,43.22,"13,299,100"
5-Jun-18,47.33,47.42,46.81,47.13,42.66,"13,430,900"
4-Jun-18,47.48,47.57,47.23,47.32,42.83,"12,178,400"
1-Jun-18,47.08,47.36,46.9,47.35,42.85,"10,863,200"
31-May-18,46.93,47.17,46.71,46.72,42.28,"13,062,400"
30-May-18,46.63,47.23,46.43,47.05,42.58,"11,906,500"
29-May-18,46.55,46.8,46.04,46.26,41.87,"12,427,800"
25-May-18,46.49,47.17,46.48,47,42.54,"11,354,300"
24-May-18,46.66,46.94,46.14,46.46,42.05,"12,497,700"
23-May-18,46.08,46.97,46.02,46.9,42.45,"9,204,400"
22-May-18,47.24,47.54,46.31,46.37,41.97,"18,505,100"
21-May-18,46.53,47.29,46.49,47.21,42.73,"13,416,300"
18-May-18,46.69,46.79,46.24,46.32,41.92,"13,517,300"
17-May-18,46.69,47.06,46.42,46.54,42.12,"10,162,300"
16-May-18,46.93,46.93,46.45,46.73,42.29,"9,874,200"
15-May-18,46.51,46.82,46.25,46.81,42.37,"11,304,900"
14-May-18,46.81,47.26,46.69,46.82,42.37,"9,689,500"
11-May-18,47.11,47.15,46.64,46.82,42.37,"9,498,100"
10-May-18,46.8,47.1,46.61,46.93,42.47,"10,974,200"
9-May-18,46.23,46.68,45.98,46.58,42.16,"11,822,400"
8-May-18,45.88,45.99,45.55,45.94,41.58,"9,830,600"
7-May-18,45.94,46.24,45.78,46.07,41.7,"9,006,000"
4-May-18,44.93,45.92,44.8,45.71,41.37,"10,571,800"
3-May-18,45.36,45.39,44.49,45.06,40.78,"15,370,200"
2-May-18,45.89,46.08,45.47,45.51,41.19,"10,715,200"
1-May-18,45.39,45.95,45.39,45.95,41.59,"8,838,000"
30-Apr-18,45.66,46.02,45.56,45.67,41.33,"13,896,600"
27-Apr-18,46.12,46.12,45.47,45.53,41.21,"14,420,800"
26-Apr-18,46.09,46.21,45.9,45.96,41.6,"12,175,800"
25-Apr-18,45.42,45.84,45.05,45.75,41.41,"12,637,500"
24-Apr-18,45.93,46.37,45.28,45.53,41.21,"13,357,000"
23-Apr-18,46.38,46.47,45.72,45.8,41.45,"14,904,400"
20-Apr-18,46.47,46.62,45.98,46.23,41.84,"15,675,600"
19-Apr-18,46.99,47.11,46.7,46.82,42.37,"8,563,200"
18-Apr-18,46.68,47.29,46.68,47.08,42.61,"11,312,900"
17-Apr-18,46.41,46.93,46.39,46.66,42.23,"10,762,700"
16-Apr-18,46.03,46.39,45.6,46.05,41.68,"11,639,000"
13-Apr-18,46.31,46.53,45.61,46.08,41.53,"12,493,600"
12-Apr-18,45.69,46.17,45.65,45.88,41.35,"13,970,300"
11-Apr-18,45.4,45.99,45.36,45.61,41.11,"14,911,400"
10-Apr-18,45.55,46.07,45.46,45.82,41.3,"14,868,900"
9-Apr-18,45.11,45.65,44.88,44.9,40.47,"15,200,000"
6-Apr-18,45.51,45.75,44.6,44.83,40.41,"13,893,600"
5-Apr-18,45.73,46.18,45.55,45.96,41.42,"12,313,000"
4-Apr-18,44.07,45.62,44.04,45.51,41.02,"18,505,900"
3-Apr-18,45.33,45.33,44.29,44.89,40.46,"15,734,600"
2-Apr-18,45.65,45.85,44.42,45.01,40.57,"15,343,300"
29-Mar-18,45.31,46.29,45.01,45.75,41.24,"14,256,400"
28-Mar-18,45.28,45.36,44.51,44.98,40.54,"22,156,900"
27-Mar-18,46.63,46.82,45,45.38,40.9,"18,925,300"
26-Mar-18,45.55,46.64,45.39,46.48,41.89,"20,754,800"
23-Mar-18,45.98,46.28,44.76,44.79,40.37,"21,398,900"
22-Mar-18,46.72,47.02,45.73,45.89,41.36,"25,610,100"
21-Mar-18,47.29,48.06,47.01,47.02,42.38,"34,597,700"
20-Mar-18,46.8,47.75,46.43,47.05,42.41,"68,601,000"
19-Mar-18,52.43,52.58,51.51,51.95,46.82,"25,777,400"
16-Mar-18,52.4,52.69,52.25,52.27,47.11,"21,011,500"
15-Mar-18,52.22,52.67,52.11,52.37,47.2,"14,155,200"
14-Mar-18,52.88,53.15,52.18,52.32,47.16,"10,885,500"
13-Mar-18,53.24,53.48,52.34,52.58,47.39,"12,864,400"
12-Mar-18,52.98,53.44,52.67,52.9,47.68,"14,108,400"
9-Mar-18,52.35,53,52.2,52.97,47.74,"16,218,600"
8-Mar-18,51.94,52.16,51.47,52.13,46.99,"15,864,400"
7-Mar-18,51.06,51.81,51.03,51.72,46.62,"11,727,300"
6-Mar-18,51.56,51.79,51.22,51.5,46.42,"13,907,100"
5-Mar-18,49.9,51.49,49.85,51.29,46.23,"18,771,500"
2-Mar-18,49.33,50.4,49.16,50.32,45.35,"17,291,000"
1-Mar-18,50.96,50.96,49.42,49.71,44.8,"16,539,800"
28-Feb-18,51.06,51.5,50.67,50.67,45.67,"14,947,900"
27-Feb-18,51.07,51.4,50.54,50.73,45.72,"14,339,600"
26-Feb-18,50.59,51.26,50.5,51.17,46.12,"12,956,000"
23-Feb-18,49.79,50.57,49.62,50.5,45.52,"8,866,800"
22-Feb-18,49.59,50.06,49.41,49.59,44.7,"9,513,200"
21-Feb-18,49.87,50.34,49.43,49.43,44.55,"13,050,800"
20-Feb-18,50.2,50.31,49.66,49.89,44.97,"14,144,900"
16-Feb-18,50.55,51.14,50.49,50.71,45.71,"11,098,800"
15-Feb-18,49.7,50.69,49.43,50.64,45.64,"14,132,500"
14-Feb-18,48.19,49.52,48.14,49.45,44.57,"14,271,400"
13-Feb-18,48.01,48.68,47.77,48.49,43.71,"12,633,100"
12-Feb-18,48.22,48.49,47.72,48.15,43.4,"16,261,600"
9-Feb-18,47.58,48.15,45.92,47.73,43.02,"23,191,000"
8-Feb-18,49.09,49.12,46.81,46.84,42.22,"21,255,400"
7-Feb-18,49.2,49.85,48.82,48.87,44.05,"15,138,000"
6-Feb-18,47.33,49.51,46.81,49.4,44.53,"25,921,200"
5-Feb-18,50.04,50.7,48.06,48.09,43.34,"19,725,800"
2-Feb-18,51.25,51.41,50.04,50.13,45.18,"17,562,200"
1-Feb-18,51.36,51.98,51.26,51.63,46.54,"11,674,100"
31-Jan-18,50.86,51.85,50.86,51.59,46.5,"16,806,800"
30-Jan-18,51.74,51.99,50.75,50.96,45.93,"16,863,500"
29-Jan-18,52.67,52.79,51.88,51.94,46.81,"12,234,900"
26-Jan-18,51.86,52.75,51.76,52.75,47.54,"14,909,200"
25-Jan-18,51.54,52.05,51.54,51.6,46.51,"13,904,300"
24-Jan-18,51.36,52,51.21,51.45,46.37,"17,205,600"
23-Jan-18,50.75,51.27,50.57,51.12,46.08,"14,141,400"
22-Jan-18,50.43,50.74,50.27,50.71,45.71,"16,840,000"
19-Jan-18,50.5,50.6,50.27,50.58,45.59,"14,011,500"
18-Jan-18,50.19,50.68,50.1,50.23,45.27,"17,119,200"
17-Jan-18,49.91,50.29,49.85,50.27,45.31,"23,183,100"
16-Jan-18,49.85,50.06,49.44,49.59,44.7,"17,152,600"
12-Jan-18,49.18,49.83,49.06,49.51,44.62,"15,978,200"
11-Jan-18,48.87,49.02,48.44,48.95,44.12,"11,687,800"
10-Jan-18,48.86,49.27,48.58,48.8,43.98,"13,476,600"
9-Jan-18,49.25,49.36,48.92,49.06,44.22,"14,153,700"
8-Jan-18,48.3,49.07,47.94,48.98,43.98,"15,075,000"
5-Jan-18,48.42,48.63,48.28,48.47,43.52,"14,496,400"
4-Jan-18,47.99,48.19,47.72,48.18,43.26,"19,815,100"
3-Jan-18,47.53,48.07,47.44,47.71,42.84,"24,165,000"
2-Jan-18,47.57,47.8,46.17,46.63,41.87,"25,380,000"
